Ward number,Ward Name,connections,consumption_ML,demand_LPS,demand_m3_s,Node,Supplied_LPS,Pressure(m),Shortage_LPS,Shortage_pct,Leakage_pct,Demand_m3_day,Supplied_m3_day,Shortage_m3_day,Explanation
116,Neelasandra,2639,63.21267,731.628125,0.731628125,J116,715.8131980595979,125.21291952118354,15.814926940402074,2.1616072974780836,2.304258390423671,63212.67,61846.26031234926,1366.4096876507392,Satisfactory supply.
117,Shanthinagar,6210,246.346237,2851.2295949074078,2.851229594907408,J117,2516.734789519097,10.415316473080264,334.49480538831085,11.731598394803186,1.0,246346.23700000005,217445.88581444998,28900.35118555006,"Moderate shortage: partial supply, review local distribution trunk and pressures."
118,Sudamnagar,5143,102.94595,1191.5040509259259,1.1915040509259258,J118,1184.0238753216531,11.203837685820858,7.480175604272745,0.6277927127868218,1.0,102945.95,102299.66282779083,646.2871722091652,Satisfactory supply.
119,Dharmarayaswamy Temple Ward,4968,99.841961,1155.5782523148148,1.1555782523148148,J119,1111.4301725697778,63.17000187496753,44.148079745036966,3.8204318622820264,1.0634000374993506,99841.96100000001,96027.5669100288,3814.3940899711943,Satisfactory supply.
120,Cottonpet,3063,63.654457,736.7414004629629,0.7367414004629629,J120,705.1759262770022,10.634704921376057,31.56547418596074,4.28447134450775,1.0,63654.457,60927.20003033299,2727.256969667008,Satisfactory supply.
121,Binnypet,4568,105.210713,1217.716585648148,1.2177165856481482,J121,1217.4586655419153,114.06595799620561,0.2579201062328593,0.02118063507327343,2.0813191599241123,105210.713,105188.42870282149,22.284297178519047,Satisfactory supply.
122,Kempapura Agrahara,3892,88.038879,1018.9685069444442,1.0189685069444443,J122,987.4905622968469,72.01169737854796,31.477944647597383,3.0891970098260955,1.2402339475709594,88038.87899999999,85319.18458244757,2719.694417552414,Satisfactory supply.
123,Vijaynagar,3600,93.564817,1082.9261226851852,1.0829261226851852,J123,1057.8456175478775,54.11619771850477,25.080505137307682,2.3159941026373017,1.0,93564.81700000001,91397.86135613662,2166.955643863384,Satisfactory supply.
124,Hosahalli,4507,117.534827,1360.3567939814816,1.3603567939814816,J124,1359.5173371580956,11.64078798285504,0.8394568233859445,0.061708577271778,1.0,117534.82700000002,117462.29793045948,72.5290695405456,Satisfactory supply.
125,Marenahalli,3389,94.15481,1089.7547453703703,1.0897547453703702,J125,1038.8771480582236,10.31482764419579,50.87759731214669,4.668719959999361,1.0,94154.81,89758.98559223053,4395.824407769474,Satisfactory supply.
126,Maruthi Mandira Ward,4021,101.675819,1176.8034606481478,1.176803460648148,J126,1131.046085042125,138.63344069182668,45.75737560602283,3.888276771451798,2.5726688138365335,101675.81899999997,97722.3817476396,3953.437252360373,Satisfactory supply.
127,Moodalapalya,5843,134.363714,1555.1355787037037,1.5551355787037038,J127,1331.0743319928974,60.44431781779462,224.06124671080624,14.407827187490263,1.0088863563558923,134363.714,115004.82228418635,19358.89171581366,"Moderate shortage: partial supply, review local distribution trunk and pressures."
128,Nagarabhavi,10830,260.820342,3018.753958333333,3.018753958333333,J128,2536.851039094489,125.24565779906732,481.9029192388439,15.963636847863699,2.304913155981346,260820.34199999998,219183.92977776384,41636.41222223611,"Moderate shortage: partial supply, review local distribution trunk and pressures."
129,Jnanabharathi ward,13787,333.93756,3865.018055555556,3.865018055555556,J129,3445.3455438261053,8.808757790208862,419.6725117294509,10.858229009466486,1.0,333937.56000000006,297677.8549865755,36259.70501342456,"Moderate shortage: partial supply, review local distribution trunk and pressures."
130,Ullalu,9012,193.315846,2237.4519212962964,2.237451921296296,J130,1968.018036957087,102.5055850451974,269.4338843392095,12.041996602238028,1.8501117009039483,193315.84600000002,170036.7583930923,23279.087606907702,"Moderate shortage: partial supply, review local distribution trunk and pressures."
131,Nayandanahalli,4349,124.739735,1443.7469328703705,1.4437469328703705,J131,1394.7706173056358,130.39154880668016,48.976315564734705,3.3923061202535645,2.407830976133603,124739.73500000002,120508.18133520694,4231.5536647930785,Satisfactory supply.
132,Attiguppe,5472,173.85573,2012.2190972222222,2.0122190972222223,J132,1731.317032488333,10.024740997386886,280.9020647338891,13.959815067934786,1.0,173855.73,149585.791606992,24269.938393008022,"Moderate shortage: partial supply, review local distribution trunk and pressures."
133,Hampinagar,3027,84.487917,977.8694097222223,0.9778694097222222,J133,956.139879621574,138.66274007330014,21.729530100648276,2.222130059965866,2.573254801466003,84487.91700000002,82610.485599304,1877.4314006960112,Satisfactory supply.
134,Bapujinagar,4458,132.311846,1531.3871064814816,1.5313871064814817,J134,1274.9360415955066,78.82405231826667,256.45106488597503,16.746325197630636,1.3764810463653334,132311.84600000002,110154.47399385177,22157.372006148245,"Moderate shortage: partial supply, review local distribution trunk and pressures."
135,Padarayanapura,2027,73.043915,845.4156828703703,0.8454156828703704,J135,836.5120772108894,95.78218633023951,8.903605659480945,1.0531630581125802,1.7156437266047901,73043.91500000001,72274.64347102086,769.2715289791537,Satisfactory supply.
136,Jagareevanram Nagar,4827,131.270654,1519.3362731481484,1.5193362731481483,J136,1358.9247084995259,9.294625453802034,160.41156464862252,10.558002693915872,1.0,131270.65400000004,117411.09481435905,13859.559185640986,"Moderate shortage: partial supply, review local distribution trunk and pressures."
137,Rayapuram,3459,81.732898,945.9826157407408,0.9459826157407408,J137,916.7517627887026,116.80760554089227,29.230852952038163,3.0899989561805294,2.1361521108178456,81732.89800000002,79207.35230494391,2525.5456950560974,Satisfactory supply.
138,Chalavadipalya,2391,55.790851,645.7274421296296,0.6457274421296296,J138,618.63324275177,135.75009894660522,27.09419937785958,4.195918836669238,2.5150019789321045,55790.851,53449.912173752935,2340.938826247068,Satisfactory supply.
139,K.R. Market,2928,54.062027,625.7179050925926,0.6257179050925925,J139,611.7476397349737,81.75003990142203,13.970265357618814,2.2326778958884868,1.4350007980284405,54062.027,52854.996073101735,1207.0309268982655,Satisfactory supply.
140,Chamrajpet,4785,165.876273,1919.8642708333332,1.919864270833333,J140,1620.1792609786187,48.03640624614689,299.6850098547145,15.609697748301432,1.0,165876.273,139983.48814855266,25892.784851447333,"Moderate shortage: partial supply, review local distribution trunk and pressures."
141,Azadnagar,4026,109.803729,1270.8764930555556,1.2708764930555556,J141,1244.6735244949657,119.05645006733138,26.202968560589852,2.0618029134829867,2.181129001346628,109803.729,107539.79251636505,2263.936483634963,Satisfactory supply.
142,Sunkenahalli,2893,66.158773,765.7265393518519,0.7657265393518519,J142,748.534771876377,10.306587785579227,17.191767475474876,2.24515758458977,1.0,66158.773,64673.40429011898,1485.3687098810294,Satisfactory supply.
143,Vishweshrapuram,4732,122.120172,1413.4279166666668,1.4134279166666668,J143,1367.3664992392175,131.002864036613,46.061417427449214,3.258844464886286,2.4200572807322605,122120.17200000002,118140.4655342684,3979.7064657316123,Satisfactory supply.
144,Siddapura,4483,127.001971,1469.9302199074075,1.4699302199074076,J144,1422.100660131229,75.88923798294145,47.829559776178485,3.2538660086321185,1.317784759658829,127001.97100000002,122869.4970353382,4132.473964661821,Satisfactory supply.
145,Hombegowdanagar,6521,199.944646,2314.1741435185186,2.3141741435185184,J145,1924.8125986296252,10.963452136298166,389.3615448888934,16.825075415322893,1.0,199944.646,166303.80852159963,33640.83747840039,"Moderate shortage: partial supply, review local distribution trunk and pressures."
146,Lakkasandra,2834,95.688479,1107.5055439814814,1.1075055439814814,J146,1079.4017124888544,10.941096281388194,28.103831492627023,2.537579305616275,1.0,95688.479,93260.30795903703,2428.171040962975,Satisfactory supply.
147,Adugodi,3410,108.204782,1252.370162037037,1.252370162037037,J147,1234.1770069025742,11.377062270748896,18.193155134462813,1.452697907212259,1.0,108204.782,106632.89339638242,1571.8886036175873,Satisfactory supply.
148,Ejipura,4786,138.668628,1604.9609722222222,1.6049609722222222,J148,1299.6524684417068,123.23175109257981,305.30850378051537,19.0227992496158,2.2646350218515963,138668.628,112289.97327336347,26378.65472663653,"Moderate shortage: partial supply, review local distribution trunk and pressures."
149,Varthur,3304,167.414887,1937.6723032407408,1.9376723032407408,J149,1612.5073001129047,8.687037586149923,325.16500312783614,16.7812174733571,1.0,167414.88700000002,139320.63072975498,28094.256270245045,"Moderate shortage: partial supply, review local distribution trunk and pressures."
150,Bellandur,4766,334.916877,3876.352743055556,3.876352743055556,J150,3461.1234800128386,8.859549956996183,415.2292630427173,10.711854430342957,1.0,334916.87700000004,299041.0686731093,35875.80832689078,"Moderate shortage: partial supply, review local distribution trunk and pressures."
151,Koramangala,7146,290.214217,3358.960844907408,3.358960844907408,J151,2931.1982190164954,130.42457941179302,427.76262589091266,12.734969106277397,2.4084915882358606,290214.21700000006,253255.52612302522,36958.690876974855,"Moderate shortage: partial supply, review local distribution trunk and pressures."
152,Sudduguntepalya,4073,144.292601,1670.053252314815,1.6700532523148148,J152,1367.8545439770924,10.493420215001832,302.19870833772256,18.095154026906222,1.0,144292.60100000002,118182.63259962079,26109.96840037923,"Moderate shortage: partial supply, review local distribution trunk and pressures."
153,Jayanagar,3983,178.41642499999998,2065.0049189814813,2.065004918981481,J153,1699.48932125951,11.13616025419678,365.5155977219713,17.70047104305465,1.0,178416.425,146835.87735682167,31580.54764317832,"Moderate shortage: partial supply, review local distribution trunk and pressures."
154,Basavanagudi,5792,137.534205,1591.831076388889,1.591831076388889,J154,1280.01971514507,11.228206912347751,311.81136124381896,19.588219244417022,1.0,137534.20500000002,110593.70338853405,26940.50161146596,"Moderate shortage: partial supply, review local distribution trunk and pressures."
155,Hanumanthanagar,4137,88.739762,1027.0805787037036,1.0270805787037036,J155,1003.4777133016532,11.37566579611421,23.602865402050384,2.2980539104185937,1.0,88739.762,86700.47442926285,2039.2875707371534,Satisfactory supply.
156,Srinagar,5672,143.67676,1662.925462962963,1.6629254629629628,J156,1436.1059074934751,87.39586709233264,226.8195554694878,13.639790869841265,1.5479173418466528,143676.76,124079.55040743625,19597.209592563748,"Moderate shortage: partial supply, review local distribution trunk and pressures."
157,Gali Anjaneya swamy Temple Ward,5382,138.8667,1607.2534722222224,1.6072534722222225,J157,1341.5129384023608,10.306769545384194,265.74053381986164,16.533828572318665,1.0,138866.7,115906.71787796398,22959.982122036046,"Moderate shortage: partial supply, review local distribution trunk and pressures."
158,Deepanjali Nagar,2933,77.106885,892.4407986111111,0.892440798611111,J158,876.0841401260253,131.89363591459318,16.356658485085745,1.8328003953361733,2.437872718291864,77106.885,75693.6697068886,1413.2152931114085,Satisfactory supply.
159,Kengeri,14453,290.123297,3357.9085300925926,3.3579085300925926,J159,2805.6364834360293,88.63610607586934,552.2720466565634,16.44690561720973,1.5727221215173868,290123.297,242406.99216887294,47716.304831127076,"Moderate shortage: partial supply, review local distribution trunk and pressures."
160,Rajarajeshwarinagar,16297,454.761435,5263.442534722223,5.263442534722223,J160,4686.869172865891,10.065147300440794,576.5733618563318,10.954301449151478,1.0,454761.4350000001,404945.496535613,49815.938464387065,"Moderate shortage: partial supply, review local distribution trunk and pressures."
161,Hosakerehalli,7363,168.984706,1955.8415046296295,1.9558415046296296,J161,1689.451062327365,9.114519262369466,266.39044230226455,13.620246920402169,1.0,168984.706,145968.57178508435,23016.13421491566,"Moderate shortage: partial supply, review local distribution trunk and pressures."
162,Girinagar,7733,192.095687,2223.329710648148,2.223329710648148,J162,1892.5695155635303,8.22870757142356,330.76019508461786,14.876794633765506,1.0,192095.687,163518.00614468902,28577.680855310984,"Moderate shortage: partial supply, review local distribution trunk and pressures."
163,Katriguppe,6518,146.495708,1695.552175925926,1.695552175925926,J163,1521.3483917901835,131.4637379468608,174.20378413574235,10.274162400258266,2.4292747589372157,146495.708,131444.50105067185,15051.20694932814,"Moderate shortage: partial supply, review local distribution trunk and pressures."
164,Vidyapeetha Ward,4754,108.01665,1250.1927083333333,1.2501927083333333,J164,1207.925761729988,8.65447235463936,42.26694660334533,3.3808345162797,1.0,108016.65,104364.78581347097,3651.864186529037,Satisfactory supply.
165,Ganeshmandira Ward,4494,111.421596,1289.6018055555555,1.2896018055555556,J165,1260.0830480857558,11.197507315706511,29.518757469799766,2.2889823310291657,1.0,111421.596,108871.17535460931,2550.4206453907,Satisfactory supply.
166,Karisandra,4636,121.137637,1402.0559837962965,1.4020559837962965,J166,1367.670093996501,8.712877946600084,34.38588979979545,2.4525332937626367,1.0,121137.63700000002,118166.69612129769,2970.940878702327,Satisfactory supply.
167,Yadiyuru,4395,108.17055,1251.9739583333333,1.2519739583333334,J167,1250.4054074468834,9.333384675796273,1.5685508864498843,0.12528622308869652,1.0,108170.55,108035.02720341073,135.52279658927,Satisfactory supply.
168,Pattabhiramnagar,4302,151.57331,1754.3207175925927,1.7543207175925928,J168,1513.284805142671,127.24843218764255,241.03591244992163,13.739557997165349,2.3449686437528507,151573.31000000003,130747.80716432679,20825.50283567323,"Moderate shortage: partial supply, review local distribution trunk and pressures."
169,Byrasandra,3839,117.212586,1356.6271527777778,1.3566271527777778,J169,1353.6775890999866,9.932444859460327,2.949563677791275,0.21741888858348896,1.0,117212.58600000001,116957.74369823885,254.84230176116617,Satisfactory supply.
170,Jayanagar East,3888,104.894709,1214.0591319444445,1.2140591319444445,J170,1185.7309667496106,84.32416487070753,28.3281651948339,2.3333431172716717,1.4864832974141506,104894.70900000002,102447.15552716637,2447.5534728336493,Satisfactory supply.
171,Gurappanapalya,4061,185.442721,2146.327789351852,2.146327789351852,J171,1814.5513133615955,9.905840711133258,331.7764759902566,15.457866111422172,1.0,185442.72100000002,156777.23347444186,28665.487525558172,"Moderate shortage: partial supply, review local distribution trunk and pressures."
172,Madiwala,5570,173.184595,2004.4513310185184,2.0044513310185184,J172,1629.0981392134138,10.840673993233185,375.35319180510464,18.725981818395017,1.0,173184.595,140754.07922803896,32430.515771961043,"Moderate shortage: partial supply, review local distribution trunk and pressures."
173,Jakkasandra,2855,126.029759,1458.6777662037036,1.4586777662037036,J173,1402.2334603524357,9.60333046968128,56.44430585126793,3.8695527661443427,1.0,126029.759,121152.97097445045,4876.788025549549,Satisfactory supply.
174,HSR Layout,14105,572.166949,6622.302650462963,6.622302650462963,J174,5534.662792934006,8.919505698199316,1087.6398575289577,16.423892336798005,1.0,572166.949,478194.8653094981,93972.08369050195,"Moderate shortage: partial supply, review local distribution trunk and pressures."
175,Bommanahalli,6504,297.594763,3444.3838310185183,3.444383831018518,J175,2892.6271443231744,106.68186286502328,551.7566866953439,16.01902441088243,1.9336372573004654,297594.763,249922.9852695223,47671.77773047771,"Moderate shortage: partial supply, review local distribution trunk and pressures."
176,BTM Layout,7549,258.409435,2990.849942129629,2.9908499421296293,J176,2526.5855823079573,9.37623643516337,464.26435982167186,15.522823572054346,1.0,258409.43499999997,218296.99431140753,40112.440688592455,"Moderate shortage: partial supply, review local distribution trunk and pressures."
177,J.P.Nagar,5613,176.659589,2044.6711689814813,2.0446711689814814,J177,1704.514017699291,8.553278391087153,340.1571512821904,16.636276602444294,1.0,176659.589,147270.01112921874,29389.577870781253,"Moderate shortage: partial supply, review local distribution trunk and pressures."
178,Sarakki,5619,177.153531,2050.388090277778,2.0503880902777776,J178,1652.082569786122,146.21042767559302,398.3055204916559,19.42586003012216,2.7242085535118603,177153.53100000002,142739.93402952095,34413.59697047907,"Moderate shortage: partial supply, review local distribution trunk and pressures."
179,Shakambarinagar,3774,113.19858,1310.16875,1.31016875,J179,1260.3080538367635,89.11764632093983,49.860696163236526,3.8056697782813496,1.5823529264187965,113198.58000000002,108890.61585149638,4307.964148503636,Satisfactory supply.
180,Banashankari Temple Ward,5171,120.24768,1391.7555555555555,1.3917555555555554,J180,1353.4652869777512,9.384164677448291,38.29026857780423,2.7512208178338953,1.0,120247.68000000001,116939.40079487771,3308.2792051222855,Satisfactory supply.
181,Kumaraswamy Layout,8364,269.272627,3116.5813310185185,3.1165813310185184,J181,2667.821903332939,118.6047215741222,448.75942768557934,14.399092467736818,2.172094431482444,269272.62700000004,230499.81244796596,38772.814552034055,"Moderate shortage: partial supply, review local distribution trunk and pressures."
182,Padmanabhanagar,6036,184.283748,2132.91375,2.13291375,J182,1891.7320251150966,8.767597200359024,241.1817248849036,11.307617332623204,1.0,184283.74800000002,163445.64696994436,20838.10103005567,"Moderate shortage: partial supply, review local distribution trunk and pressures."
183,Chikkallasandra,5170,132.392797,1532.3240393518518,1.5323240393518518,J183,1322.317304727837,8.653020435156405,210.00673462401483,13.705112576113097,1.0,132392.797,114248.21512848511,18144.58187151488,"Moderate shortage: partial supply, review local distribution trunk and pressures."
184,Uttarahalli,9119,327.472837,3790.194872685185,3.790194872685185,J184,3131.7972081436324,8.773574605451405,658.3976645415528,17.37107686167881,1.0,327472.837,270587.27878360986,56885.55821639016,"Moderate shortage: partial supply, review local distribution trunk and pressures."
185,Yelachenahalli,6523,198.628751,2298.943877314815,2.298943877314815,J185,2065.828393361731,11.491760104407536,233.1154839530841,10.14011199896558,1.0,198628.75100000002,178487.57318645355,20141.177813546466,"Moderate shortage: partial supply, review local distribution trunk and pressures."
186,Jaraganahalli,3043,83.844829,970.4262615740739,0.970426261574074,J186,954.6372312921494,127.70365383205704,15.78903028192451,1.627020094892528,2.354073076641141,83844.829,82480.65678364171,1364.1722163582779,Satisfactory supply.
187,Puttenahalli,4605,155.1418,1795.6226851851852,1.7956226851851853,J187,1583.2598559291266,41.77890211717524,212.3628292560586,11.826695608613193,1.0,155141.80000000002,136793.65155227654,18348.148447723466,"Moderate shortage: partial supply, review local distribution trunk and pressures."
188,Bilekahalli,4393,254.096835,2940.935590277778,2.940935590277778,J188,2388.829266470805,11.46086764403777,552.1063238069728,18.773152517591356,1.0,254096.83500000002,206394.8486230776,47701.986376922454,"Moderate shortage: partial supply, review local distribution trunk and pressures."
189,Hongasandra,8314,352.880862,4084.2692361111112,4.084269236111111,J189,3417.162223324071,53.900570328931735,667.1070127870403,16.333570933297107,1.0,352880.862,295242.8160951997,57638.04590480028,"Moderate shortage: partial supply, review local distribution trunk and pressures."
190,Mangammanapalya,3214,91.500888,1059.0380555555555,1.0590380555555554,J190,1057.2345859448826,10.496575846980317,1.8034696106728916,0.17029318268707713,1.0,91500.888,91345.06822563786,155.81977436213785,Satisfactory supply.
191,Singasandra,4572,173.776931,2011.3070717592593,2.0113070717592594,J191,1774.1474350517005,115.59330882365113,237.15963670755878,11.791319189273217,2.111866176473023,173776.931,153286.33838846695,20490.59261153308,"Moderate shortage: partial supply, review local distribution trunk and pressures."
192,Begur,6490,316.796943,3666.631284722222,3.666631284722222,J192,3105.1443962409094,36.92657729446395,561.4868884813127,15.313426545528696,1.0,316796.943,268284.4758352146,48512.46716478542,"Moderate shortage: partial supply, review local distribution trunk and pressures."
193,Arakere,9995,362.9845,4201.209490740741,4.201209490740741,J193,3506.66876005072,122.85672858105696,694.5407306900211,16.531923300200923,2.257134571621139,362984.50000000006,302976.1808683822,60008.31913161783,"Moderate shortage: partial supply, review local distribution trunk and pressures."
194,Gottigere,3671,99.342945,1149.802604166667,1.149802604166667,J194,1101.8424198901293,10.758509889905055,47.960184276537575,4.171166781388296,1.0,99342.94500000002,95199.18507850719,4143.759921492847,Satisfactory supply.
195,Konanakunte,10054,298.778588,3458.0855092592597,3.4580855092592597,J195,3076.486571764009,9.617043527871239,381.59893749525054,11.034976910590943,1.0,298778.58800000005,265808.4398004104,32970.14819958965,"Moderate shortage: partial supply, review local distribution trunk and pressures."
196,Anjanapura,7857,285.093835,3299.697164351852,3.299697164351852,J196,2729.04626329681,8.683392059157303,570.6509010550417,17.294038592997147,1.0,285093.835,235789.59714884442,49304.2378511556,"Moderate shortage: partial supply, review local distribution trunk and pressures."
197,Vasanthapura,4315,153.019933,1771.0640393518515,1.7710640393518515,J197,1428.8060931740715,9.158901954832665,342.25794617778,19.324989868973606,1.0,153019.933,123448.84645023978,29571.086549760195,"Moderate shortage: partial supply, review local distribution trunk and pressures."
198,Hemmigepura,4120,95.993893,1111.040428240741,1.111040428240741,J198,1083.9390492933924,107.55490365991187,27.10137894734862,2.4392792789963424,1.9510980731982375,95993.89300000003,93652.3338589491,2341.559141050921,Satisfactory supply.
